,w,s,n,$L(\mu H)$,$R_L(\Omega)$
3364,1.2000000000000002,4.5,1.0,0.07042342432842996,2.8834285714285708e-05
3365,1.2000000000000002,4.5,2.0,0.13540983608593768,9.94285714285714e-06
3366,1.2000000000000002,4.6,1.0,0.07005933580059161,2.8502857142857138e-05
3367,1.2000000000000002,4.7,1.0,0.0696975224957453,2.8171428571428565e-05
3368,1.2000000000000002,4.8,1.0,0.0693379249471139,2.7839999999999994e-05
3369,1.2000000000000002,4.9,1.0,0.06898048724323658,2.750857142857142e-05
3370,1.3000000000000003,0.1,1.0,0.09365861401115715,3.961846153846153e-05
3371,1.3000000000000003,0.1,2.0,0.2852079530531258,3.5335384615384605e-05
3372,1.3000000000000003,0.1,3.0,0.5171657682830153,3.105230769230768e-05
3373,1.3000000000000003,0.1,4.0,0.7550655925133144,2.6769230769230762e-05
3374,1.3000000000000003,0.1,5.0,0.975046802849228,2.248615384615384e-05
3375,1.3000000000000003,0.1,6.0,1.1605311739563018,1.820307692307692e-05
3376,1.3000000000000003,0.1,7.0,1.3005983565400838,1.3919999999999995e-05
3377,1.3000000000000003,0.1,8.0,1.3889801884930992,9.636923076923072e-06
3378,1.3000000000000003,0.1,9.0,1.423342199066736,5.353846153846149e-06
3379,1.3000000000000003,0.2,1.0,0.09134740263798694,3.931252747252746e-05
3380,1.3000000000000003,0.2,2.0,0.27566232454366246,3.472351648351648e-05
3381,1.3000000000000003,0.2,3.0,0.49484532745434395,3.0134505494505486e-05
3382,1.3000000000000003,0.2,4.0,0.7143736226808602,2.55454945054945e-05
3383,1.3000000000000003,0.2,5.0,0.9108452237699707,2.0956483516483512e-05
3384,1.3000000000000003,0.2,6.0,1.0685745883693112,1.636747252747252e-05
3385,1.3000000000000003,0.2,7.0,1.1778956180757452,1.1778461538461537e-05
3386,1.3000000000000003,0.2,8.0,1.2340889969854794,7.189450549450547e-06
3387,1.3000000000000003,0.2,9.0,1.2365987460389574,2.600439560439556e-06
3388,1.3000000000000003,0.30000000000000004,1.0,0.0898648091048141,3.9006593406593393e-05
3389,1.3000000000000003,0.30000000000000004,2.0,0.2687258374834389,3.411164835164834e-05
3390,1.3000000000000003,0.30000000000000004,3.0,0.47748302007273175,2.9216703296703287e-05
3391,1.3000000000000003,0.30000000000000004,4.0,0.6813879420747803,2.4321758241758233e-05
3392,1.3000000000000003,0.30000000000000004,5.0,0.8574297478894197,1.9426813186813178e-05
3393,1.3000000000000003,0.30000000000000004,6.0,0.9908150495588192,1.4531868131868123e-05
3394,1.3000000000000003,0.30000000000000004,7.0,1.0731776301820477,9.636923076923065e-06
3395,1.3000000000000003,0.30000000000000004,8.0,1.1014224203458887,4.741978021978014e-06
3396,1.3000000000000003,0.4,1.0,0.08871856075646857,3.870065934065933e-05
3397,1.3000000000000003,0.4,2.0,0.2628716322125851,3.3499780219780214e-05
3398,1.3000000000000003,0.4,3.0,0.46225284073463735,2.8298901098901092e-05
3399,1.3000000000000003,0.4,4.0,0.6518860179869049,2.3098021978021973e-05
3400,1.3000000000000003,0.4,5.0,0.8092017116943622,1.7897142857142855e-05
3401,1.3000000000000003,0.4,6.0,0.9203818358400987,1.2696263736263733e-05
3402,1.3000000000000003,0.4,7.0,0.9784619696294546,7.495384615384614e-06
3403,1.3000000000000003,0.5,1.0,0.08775603105656699,3.8394725274725265e-05
3404,1.3000000000000003,0.5,2.0,0.2576239458662111,3.288791208791208e-05
3405,1.3000000000000003,0.5,3.0,0.4482689936721302,2.7381098901098893e-05
3406,1.3000000000000003,0.5,4.0,0.6245346510253433,2.1874285714285707e-05
3407,1.3000000000000003,0.5,5.0,0.7643769347733237,1.636747252747252e-05
3408,1.3000000000000003,0.5,6.0,0.8550584489801839,1.0860659340659335e-05
3409,1.3000000000000003,0.5,7.0,0.8911305611639432,5.353846153846149e-06
3410,1.3000000000000003,0.6,1.0,0.0869096702508689,3.80887912087912e-05
3411,1.3000000000000003,0.6,2.0,0.25277119159328637,3.227604395604395e-05
3412,1.3000000000000003,0.6,3.0,0.4351351596980691,2.6463296703296698e-05
3413,1.3000000000000003,0.6,4.0,0.5987326309539441,2.0650549450549444e-05
3414,1.3000000000000003,0.6,5.0,0.7221421550231997,1.4837802197802191e-05
3415,1.3000000000000003,0.6,6.0,0.7938192782469754,9.025054945054944e-06
3416,1.3000000000000003,0.6,7.0,0.8099458948463294,3.2123076923076907e-06
3417,1.3000000000000003,0.7000000000000001,1.0,0.08614360333674727,3.778285714285713e-05
3418,1.3000000000000003,0.7000000000000001,2.0,0.2482004482737249,3.1664175824175816e-05
3419,1.3000000000000003,0.7000000000000001,3.0,0.42263847737583243,2.5545494505494496e-05
3420,1.3000000000000003,0.7000000000000001,4.0,0.5741541824772155,1.9426813186813178e-05
3421,1.3000000000000003,0.7000000000000001,5.0,0.6820510511950346,1.330813186813186e-05
3422,1.3000000000000003,0.7000000000000001,6.0,0.7360909404784716,7.18945054945054e-06
3423,1.3000000000000003,0.8,1.0,0.08543648435890847,3.747692307692307e-05
3424,1.3000000000000003,0.8,2.0,0.243844191758259,3.105230769230768e-05
3425,1.3000000000000003,0.8,3.0,0.4106507870350726,2.46276923076923e-05
3426,1.3000000000000003,0.8,4.0,0.550601185920675,1.8203076923076915e-05
3427,1.3000000000000003,0.8,5.0,0.6438280813294719,1.177846153846153e-05
3428,1.3000000000000003,0.8,6.0,0.6815114474746319,5.353846153846149e-06
3429,1.3000000000000003,0.9,1.0,0.08477457738606786,3.7170989010989e-05
3430,1.3000000000000003,0.9,2.0,0.2396587483726152,3.0440439560439554e-05
3431,1.3000000000000003,0.9,3.0,0.3990885811260734,2.3709890109890105e-05
3432,1.3000000000000003,0.9,4.0,0.5279430711611102,1.6979340659340656e-05
3433,1.3000000000000003,0.9,5.0,0.6072884334966523,1.0248791208791207e-05
3434,1.3000000000000003,0.9,6.0,0.629831550972429,3.518241758241758e-06
3435,1.3000000000000003,1.0,1.0,0.0841485202867664,3.6865054945054935e-05
3436,1.3000000000000003,1.0,2.0,0.2356141938422197,2.9828571428571422e-05
3437,1.3000000000000003,1.0,3.0,0.38789418055148234,2.279208791208791e-05
3438,1.3000000000000003,1.0,4.0,0.506088485482163,1.5755604395604393e-05
3439,1.3000000000000003,1.0,5.0,0.5723001681991264,8.719120879120877e-06
3440,1.3000000000000003,1.1,1.0,0.08355164425956553,3.655912087912087e-05
3441,1.3000000000000003,1.1,2.0,0.2316890961790288,2.921670329670329e-05
3442,1.3000000000000003,1.1,3.0,0.3770259128718544,2.1874285714285707e-05
3443,1.3000000000000003,1.1,4.0,0.48497046775947394,1.4531868131868127e-05
3444,1.3000000000000003,1.1,5.0,0.5387643418408848,7.189450549450547e-06
3445,1.3000000000000003,1.2000000000000002,1.0,0.08297903003501253,3.625318681318681e-05
3446,1.3000000000000003,1.2000000000000002,2.0,0.22786755645764267,2.8604835164835156e-05
3447,1.3000000000000003,1.2000000000000002,3.0,0.3664525695576119,2.095648351648351e-05
3448,1.3000000000000003,1.2000000000000002,4.0,0.46453805754609256,1.330813186813186e-05
3449,1.3000000000000003,1.2000000000000002,5.0,0.5066037189119225,5.65978021978021e-06
3450,1.3000000000000003,1.3000000000000003,1.0,0.08242694434759316,3.594725274725274e-05
3451,1.3000000000000003,1.3000000000000003,2.0,0.22413743791818033,2.7992967032967025e-05
3452,1.3000000000000003,1.3000000000000003,3.0,0.35615008058624464,2.003868131868131e-05
3453,1.3000000000000003,1.3000000000000003,4.0,0.44475124620133394,1.2084395604395598e-05
3454,1.3000000000000003,1.3000000000000003,5.0,0.4757559561018129,4.130109890109886e-06
3455,1.3000000000000003,1.4000000000000001,1.0,0.08189248648207083,3.564131868131867e-05
3456,1.3000000000000003,1.4000000000000001,2.0,0.22048925272911907,2.7381098901098897e-05
3457,1.3000000000000003,1.4000000000000001,3.0,0.3460994186702341,1.912087912087912e-05
3458,1.3000000000000003,1.4000000000000001,4.0,0.42557778553807474,1.0860659340659342e-05
3459,1.3000000000000003,1.5000000000000002,1.0,0.08137335741775722,3.5335384615384605e-05
3460,1.3000000000000003,1.5000000000000002,2.0,0.2169154332472608,2.6769230769230762e-05
3461,1.3000000000000003,1.5000000000000002,3.0,0.33628522382923004,1.820307692307692e-05
3462,1.3000000000000003,1.5000000000000002,4.0,0.4069910870930735,9.636923076923072e-06
3463,1.3000000000000003,1.6,1.0,0.08086770384083966,3.502945054945054e-05
3464,1.3000000000000003,1.6,2.0,0.21340983850423392,2.615736263736263e-05
3465,1.3000000000000003,1.6,3.0,0.3266948695385403,1.728527472527472e-05
3466,1.3000000000000003,1.6,4.0,0.38896879145585556,8.41318681318681e-06
3467,1.3000000000000003,1.7000000000000002,1.0,0.0803740096566482,3.472351648351648e-05
3468,1.3000000000000003,1.7000000000000002,2.0,0.20996741019995377,2.55454945054945e-05
3469,1.3000000000000003,1.7000000000000002,3.0,0.31731781010180765,1.636747252747252e-05
3470,1.3000000000000003,1.7000000000000002,4.0,0.3714917652857426,7.189450549450547e-06
3471,1.3000000000000003,1.8000000000000003,1.0,0.07989101863706335,3.441758241758241e-05
3472,1.3000000000000003,1.8000000000000003,2.0,0.20658392687021018,2.4933626373626368e-05
3473,1.3000000000000003,1.8000000000000003,3.0,0.3081451130611959,1.5449670329670326e-05
3474,1.3000000000000003,1.8000000000000003,4.0,0.35454338035863653,5.965714285714284e-06
3475,1.3000000000000003,1.9000000000000001,1.0,0.07941767805973361,3.411164835164834e-05
3476,1.3000000000000003,1.9000000000000001,2.0,0.20325582436342093,2.4321758241758236e-05
3477,1.3000000000000003,1.9000000000000001,3.0,0.29916911683733727,1.453186813186813e-05
3478,1.3000000000000003,2.0,1.0,0.07895309685305793,3.380571428571428e-05
3479,1.3000000000000003,2.0,2.0,0.19998006222044837,2.3709890109890105e-05
3480,1.3000000000000003,2.0,3.0,0.29038317523463897,1.3614065934065931e-05
3481,1.3000000000000003,2.1,1.0,0.07849651398479306,3.3499780219780214e-05
3482,1.3000000000000003,2.1,2.0,0.19675402252813592,2.3098021978021973e-05
3483,1.3000000000000003,2.1,3.0,0.2817814635220349,1.2696263736263733e-05
3484,1.3000000000000003,2.2,1.0,0.07804727422519968,3.319384615384615e-05
3485,1.3000000000000003,2.2,2.0,0.1935754321930583,2.2486153846153842e-05
3486,1.3000000000000003,2.2,3.0,0.27335882901128383,1.1778461538461537e-05
3487,1.3000000000000003,2.3000000000000003,1.0,0.07760480931150569,3.288791208791208e-05
3488,1.3000000000000003,2.3000000000000003,2.0,0.19044230239963475,2.1874285714285707e-05
3489,1.3000000000000003,2.3000000000000003,3.0,0.26511067435027913,1.0860659340659335e-05
3490,1.3000000000000003,2.4000000000000004,1.0,0.07716862313025431,3.258197802197801e-05
3491,1.3000000000000003,2.4000000000000004,2.0,0.18735288087412558,2.1262417582417576e-05
3492,1.3000000000000003,2.4000000000000004,3.0,0.2570328652444485,9.94285714285714e-06
3493,1.3000000000000003,2.5000000000000004,1.0,0.07673827993065438,3.227604395604395e-05
3494,1.3000000000000003,2.5000000000000004,2.0,0.18430561382643343,2.0650549450549444e-05
3495,1.3000000000000003,2.5000000000000004,3.0,0.2491216566759622,9.025054945054944e-06
3496,1.3000000000000003,2.6,1.0,0.07631339485379032,3.1970109890109884e-05
3497,1.3000000000000003,2.6,2.0,0.18129911529958145,2.0038681318681313e-05
3498,1.3000000000000003,2.6,3.0,0.2413736333097499,8.107252747252742e-06
3499,1.3000000000000003,2.7,1.0,0.07589362625200267,3.1664175824175816e-05
3500,1.3000000000000003,2.7,2.0,0.17833214225564772,1.9426813186813185e-05
3501,1.3000000000000003,2.7,3.0,0.23378566090730624,7.189450549450553e-06
3502,1.3000000000000003,2.8000000000000003,1.0,0.07547866940692803,3.135824175824175e-05
3503,1.3000000000000003,2.8000000000000003,2.0,0.17540357415164717,1.881494505494505e-05
3504,1.3000000000000003,2.9000000000000004,1.0,0.07506825135109609,3.105230769230768e-05
3505,1.3000000000000003,2.9000000000000004,2.0,0.17251239606440366,1.8203076923076915e-05
3506,1.3000000000000003,3.0000000000000004,1.0,0.07466212656817853,3.074637362637362e-05
3507,1.3000000000000003,3.0000000000000004,2.0,0.1696576846462116,1.7591208791208784e-05
3508,1.3000000000000003,3.1,1.0,0.07426007339871908,3.0440439560439554e-05
3509,1.3000000000000003,3.1,2.0,0.16683859635746992,1.6979340659340656e-05
3510,1.3000000000000003,3.2,1.0,0.07386189101674108,3.013450549450549e-05
3511,1.3000000000000003,3.2,2.0,0.16405435754516737,1.6367472527472528e-05
3512,1.3000000000000003,3.3000000000000003,1.0,0.07346739687167912,2.9828571428571422e-05
3513,1.3000000000000003,3.3000000000000003,2.0,0.16130425602864124,1.5755604395604393e-05
3514,1.3000000000000003,3.4000000000000004,1.0,0.07307642451217898,2.9522637362637355e-05
3515,1.3000000000000003,3.4000000000000004,2.0,0.15858763392450886,1.5143736263736258e-05
3516,1.3000000000000003,3.5000000000000004,1.0,0.07268882172527488,2.921670329670329e-05
3517,1.3000000000000003,3.5000000000000004,2.0,0.15590388149685297,1.4531868131868127e-05
3518,1.3000000000000003,3.6,1.0,0.07230444893758405,2.8910769230769223e-05
3519,1.3000000000000003,3.6,2.0,0.15325243186072998,1.3919999999999999e-05
3520,1.3000000000000003,3.7,1.0,0.07192317783540857,2.860483516483516e-05
3521,1.3000000000000003,3.7,2.0,0.1506327563998904,1.3308131868131867e-05
3522,1.3000000000000003,3.8000000000000003,1.0,0.07154489016869392,2.8298901098901092e-05
3523,1.3000000000000003,3.8000000000000003,2.0,0.1480443607854335,1.2696263736263733e-05
3524,1.3000000000000003,3.9000000000000004,1.0,0.07116947671017372,2.7992967032967025e-05
3525,1.3000000000000003,3.9000000000000004,2.0,0.14548678150260236,1.2084395604395598e-05
3526,1.3000000000000003,4.0,1.0,0.0707968363461173,2.768703296703296e-05
3527,1.3000000000000003,4.0,2.0,0.14295958280927537,1.147252747252747e-05
3528,1.3000000000000003,4.1,1.0,0.0704268752791786,2.7381098901098897e-05
3529,1.3000000000000003,4.1,2.0,0.14046235406284296,1.0860659340659342e-05
3530,1.3000000000000003,4.2,1.0,0.07005950632713555,2.707516483516483e-05
3531,1.3000000000000003,4.2,2.0,0.13799470736276565,1.0248791208791207e-05
3532,1.3000000000000003,4.3,1.0,0.06969464830398305,2.6769230769230765e-05
3533,1.3000000000000003,4.3,2.0,0.13555627546473464,9.636923076923079e-06
3534,1.3000000000000003,4.3999999999999995,1.0,0.06933222547202164,2.64632967032967e-05
3535,1.3000000000000003,4.3999999999999995,2.0,0.13314670992939645,9.025054945054951e-06
3536,1.3000000000000003,4.5,1.0,0.0689721670553728,2.615736263736263e-05
3537,1.3000000000000003,4.6,1.0,0.06861440680682325,2.5851428571428566e-05
3538,1.3000000000000003,4.7,1.0,0.06825888262112195,2.5545494505494502e-05
3539,1.3000000000000003,4.8,1.0,0.06790553618886595,2.523956043956044e-05
3540,1.3000000000000003,4.9,1.0,0.06755431268595785,2.4933626373626368e-05
3541,1.4000000000000001,0.1,1.0,0.09186966765424556,3.636244897959183e-05
3542,1.4000000000000001,0.1,2.0,0.27717388811655247,3.210122448979592e-05
3543,1.4000000000000001,0.1,3.0,0.49742943326514766,2.7839999999999998e-05
3544,1.4000000000000001,0.1,4.0,0.7178942144683409,2.357877551020408e-05
3545,1.4000000000000001,0.1,5.0,0.9150309707124828,1.931755102040816e-05
3546,1.4000000000000001,0.1,6.0,1.0730791119548284,1.5056326530612244e-05
3547,1.4000000000000001,0.1,7.0,1.182344987312997,1.0795102040816329e-05
3548,1.4000000000000001,0.1,8.0,1.238120592620832,6.53387755102041e-06
3549,1.4000000000000001,0.1,9.0,1.2398933689263987,2.272653061224491e-06
3550,1.4000000000000001,0.2,1.0,0.08960128524306185,3.607836734693877e-05
3551,1.4000000000000001,0.2,2.0,0.26787083996334626,3.153306122448979e-05
3552,1.4000000000000001,0.2,3.0,0.475829824254864,2.6987755102040815e-05
3553,1.4000000000000001,0.2,4.0,0.6788118109658242,2.2442448979591837e-05
3554,1.4000000000000001,0.2,5.0,0.8538756713058075,1.7897142857142858e-05
3555,1.4000000000000001,0.2,6.0,0.9862909938024663,1.3351836734693883e-05
3556,1.4000000000000001,0.2,7.0,1.0677495976760087,8.806530612244901e-06
3557,1.4000000000000001,0.2,8.0,1.0952099975507776,4.261224489795926e-06
3558,1.4000000000000001,0.30000000000000004,1.0,0.08814573169840347,3.579428571428571e-05
3559,1.4000000000000001,0.30000000000000004,2.0,0.2611044761066775,3.096489795918367e-05
3560,1.4000000000000001,0.30000000000000004,3.0,0.4590058528606519,2.613551020408163e-05
3561,1.4000000000000001,0.30000000000000004,4.0,0.6470817416919301,2.130612244897959e-05
3562,1.4000000000000001,0.30000000000000004,5.0,0.8029146956330739,1.6476734693877553e-05
3563,1.4000000000000001,0.30000000000000004,6.0,0.9128008234285594,1.1647346938775511e-05
3564,1.4000000000000001,0.30000000000000004,7.0,0.9698604147211578,6.817959183673473e-06
3565,1.4000000000000001,0.4,1.0,0.08702012272799596,3.5510204081632646e-05
3566,1.4000000000000001,0.4,2.0,0.2553906512340302,3.0396734693877545e-05
3567,1.4000000000000001,0.4,3.0,0.44423783377504567,2.5283265306122447e-05
3568,1.4000000000000001,0.4,4.0,0.6186845436559244,2.0169795918367346e-05
3569,1.4000000000000001,0.4,5.0,0.7568823001590812,1.5056326530612244e-05
3570,1.4000000000000001,0.4,6.0,0.8462312378287121,9.942857142857146e-06
3571,1.4000000000000001,0.4,7.0,0.8813747192097158,4.829387755102045e-06
3572,1.4000000000000001,0.5,1.0,0.08607474142125617,3.522612244897958e-05
3573,1.4000000000000001,0.5,2.0,0.25026688639492284,2.9828571428571426e-05
3574,1.4000000000000001,0.5,3.0,0.4306731529971179,2.443102040816326e-05
3575,1.4000000000000001,0.5,4.0,0.5923506300923138,1.90334693877551e-05
3576,1.4000000000000001,0.5,5.0,0.7140990004714046,1.363591836734694e-05
3577,1.4000000000000001,0.5,6.0,0.7845215027272245,8.238367346938775e-06
3578,1.4000000000000001,0.5,7.0,0.7998898248091962,2.840816326530617e-06
3579,1.4000000000000001,0.6,1.0,0.08524332527019736,3.494204081632653e-05
3580,1.4000000000000001,0.6,2.0,0.24552749120339892,2.9260408163265303e-05
3581,1.4000000000000001,0.6,3.0,0.41793027009324774,2.357877551020408e-05
3582,1.4000000000000001,0.6,4.0,0.5675072230417852,1.7897142857142858e-05
3583,1.4000000000000001,0.6,5.0,0.673798494506314,1.2215510204081637e-05
3584,1.4000000000000001,0.6,6.0,0.726716094567767,6.53387755102041e-06
3585,1.4000000000000001,0.7000000000000001,1.0,0.08449068265254024,3.4657959183673464e-05
3586,1.4000000000000001,0.7000000000000001,2.0,0.24106268519614113,2.869224489795918e-05
3587,1.4000000000000001,0.7000000000000001,3.0,0.4058042218663351,2.2726530612244896e-05
3588,1.4000000000000001,0.7000000000000001,4.0,0.543843794543245,1.6760816326530613e-05
3589,1.4000000000000001,0.7000000000000001,5.0,0.6355597246925687,1.0795102040816329e-05
3590,1.4000000000000001,0.7000000000000001,6.0,0.672279420914182,4.829387755102045e-06
3591,1.4000000000000001,0.8,1.0,0.08379587407396501,3.43738775510204e-05
3592,1.4000000000000001,0.8,2.0,0.23680681838815665,2.8124081632653057e-05
3593,1.4000000000000001,0.8,3.0,0.3941715778456382,2.1874285714285714e-05
3594,1.4000000000000001,0.8,4.0,0.5211713851412517,1.5624489795918367e-05
3595,1.4000000000000001,0.8,5.0,0.5991223692689548,9.37469387755102e-06
3596,1.4000000000000001,0.8,6.0,0.6208722847835666,3.12489795918368e-06
3597,1.4000000000000001,0.9,1.0,0.08314542505595897,3.408979591836734e-05
3598,1.4000000000000001,0.9,2.0,0.23271742665387418,2.7555918367346935e-05
3599,1.4000000000000001,0.9,3.0,0.38295189305279725,2.1022040816326528e-05
3600,1.4000000000000001,0.9,4.0,0.4993653760918723,1.4488163265306122e-05
3601,1.4000000000000001,0.9,5.0,0.5643115273966836,7.954285714285718e-06
3602,1.4000000000000001,1.0,1.0,0.08253015159844157,3.380571428571428e-05
3603,1.4000000000000001,1.0,2.0,0.22876541256885252,2.6987755102040812e-05
3604,1.4000000000000001,1.0,3.0,0.37208958920631513,2.0169795918367342e-05
3605,1.4000000000000001,1.0,4.0,0.4783385099201522,1.3351836734693876e-05
3606,1.4000000000000001,1.0,5.0,0.5310020906411534,6.53387755102041e-06
3607,1.4000000000000001,1.1,1.0,0.08194351173592339,3.352163265306122e-05
3608,1.4000000000000001,1.1,2.0,0.22492993489406848,2.6419591836734693e-05
3609,1.4000000000000001,1.1,3.0,0.36154450005395095,1.9317551020408167e-05
3610,1.4000000000000001,1.1,4.0,0.45802677034327793,1.2215510204081637e-05
3611,1.4000000000000001,1.1,5.0,0.4991000314477304,5.113469387755108e-06
3612,1.4000000000000001,1.2000000000000002,1.0,0.08138067972275063,3.3237551020408155e-05
